# CUDA_PROFILE_LOG_VERSION 2.0
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR 11d82d4a4da80231
# CUDA_DEVICE 0 GeForce 8800 GTX
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,streamID,memTransferSize,sm_cta_launched,branch,divergent_branch,instructions,warp_serialize,cta_launched,gld_incoherent,gld_coherent,gst_incoherent,gst_coherent,local_load,local_store,tlb_hit,tlb_miss
11d83146a5df30e0,memcpyHtoD,1975.39,3057.35,,,,,,,,,,0,4194304
11d83146a640e080,memcpyHtoD,2327.26,3492.31,,,,,,,,,,0,4194304
11d83146a66e5e60,_Z19to_grayscale_floatsPiPfi,236.224,351.724,0.667,2048,1,512,1,1,0,32,4,0,,0,10368,128,63776,0,256,0,8192,0,32768,0,0,105,911
11d83146a696ae80,_Z21from_grayscale_floatsPfPii,240.864,301.861,0.667,2048,1,512,1,1,0,32,4,0,,0,16512,128,57632,0,256,0,8192,0,32768,0,0,219,797
11d83146a69c6500,memcpyDtoH,3372.67,4984.74,,,,,,,,,,0,4194304
11d83146e877f020,_Z13dwtHaar2D_rowPfS_jji,720.832,1560.32,0.667,1,1024,512,1,1,4352,48,12,0,,0,55680,448,178916,6320,128,0,0,3840,32768,0,0,361,143
11d83146e8860240,memcpyDtoD,878.4,3.068,,,,,,,,,,0,4194304
11d83146e893a4c0,_Z13dwtHaar2D_colPfS_jji,2183.58,3121.79,0.667,1,1024,512,1,1,4352,48,12,0,,0,55680,448,168360,6449,128,0,0,261888,512,0,0,65352,0
11d83146e8c7a100,_Z21from_grayscale_floatsPfPii,239.072,301.094,0.667,2048,1,512,1,1,0,32,4,0,,0,16544,144,57728,0,256,0,8192,0,32768,0,0,246,770
11d83146e8cd28c0,memcpyDtoH,2379.84,3272.53,,,,,,,,,,0,4194304
11d831471778ace0,_Z12clamp_kernelPfS_f,187.008,244.327,0.667,2048,1,512,1,1,0,32,2,0,,0,8320,128,33044,0,256,0,8192,0,32768,0,0,38,978
11d83147177dc7e0,memcpyDtoD,878.24,2.685,,,,,,,,,,0,4194304
11d83147178b3500,memcpyDtoD,867.744,0.767,,,,,,,,,,0,4194304
11d831471798cd00,_Z13twdHaar2D_colPfS_jji,2393.54,4209.56,0.667,1,1024,512,1,1,4352,48,9,0,,0,67968,384,223465,9578,128,0,0,262144,0,0,0,64786,0
11d8314717bfeba0,memcpyDtoD,856.576,1.918,,,,,,,,,,0,4194304
11d8314717cd3680,_Z13twdHaar2D_rowPfS_jji,724.16,1635.11,0.667,1,1024,512,1,1,4352,48,9,0,,0,67968,384,222432,9578,128,0,0,0,32768,0,0,512,0
11d8314717e9d2e0,_Z21from_grayscale_floatsPfPii,240.768,301.861,0.667,2048,1,512,1,1,0,32,4,0,,0,16512,128,57632,0,256,0,8192,0,32768,0,0,248,768
11d8314717ef5b00,memcpyDtoH,2383.71,3278.28,,,,,,,,,,0,4194304
